duration_ms,explicit,name,popularity,uri,isrc
165645,False,Save Tonight,41,spotify:track:4DbMVfa7pxhnkyPy1i27is,NLZ541701184
351147,False,New Monday - Original Mix,33,spotify:track:6EdMXQidc704aNuRHQXT0m,CH3131512536
194986,False,Lovefool,25,spotify:track:0uPkl5dPfca1zqDHHpKhoI,USUM71609857
210336,False,Crazy,26,spotify:track:0XzXvolhEkj7p0rZlu8pEf,NLP761500137
220506,False,Da Ya Think I'm Sexy,39,spotify:track:058VOmj2vkyItyKHFLc8vF,USUM71708957
211266,False,One of Us (feat. Solamay) - Radio Mix,23,spotify:track:5GxODUX3RtgRnCQGz7xeMZ,DEE861600659
222251,False,"Girl, I Wanna - #90s Update Remix",31,spotify:track:4wH8j4vN3IOpBvrRlvYhv3,DEA621600903
237656,False,I Will Always Love You - Stereothief Remix Radio Edit,7,spotify:track:1BFwjT06NzhFRGT3djP5T2,USCBK1210164
233057,False,The Rhythm of the Night,31,spotify:track:0jAKTW75hDhw7kTKPYV4L3,TCACU1633983
212910,False,Never Gonna Give You Up,36,spotify:track:5fnDDcjcXKUvJ6iSnpiU0v,SE5IB1600581
353181,False,Sweet Dreams - Original Mix,30,spotify:track:5RVYY4tXN9ckOUlTizDXR0,CH3131412091
161367,False,Be My Lover - Toby Green Remix,29,spotify:track:08XqZoFlg6If14QQ6IWlSM,NLZ541800120
255254,False,Careless - Radio Edit,35,spotify:track:4Vc9UhddEzDmYObEWCGtRh,CH3131412090
200853,False,I Won't Back Down,27,spotify:track:2AFYUyciZC4aBhvVZ9DxeZ,USUM71602625
178577,False,Gold Member,17,spotify:track:52q62SKVOGQV6iXBZBxHuN,CH3131512668
237432,False,Smooth Operator - Video Mix,33,spotify:track:3XTB6OmEHq7wYvdgwcZwMs,DEEM51500165
169444,False,Enjoy The Silence,27,spotify:track:2fM41eb8KUNgqBmrGMsmIk,DEUM71601151
262152,False,I've Been Thinking About You (Girls Love DJs & Boris Smith Remix),23,spotify:track:2FCRfoWBGVKdstmaXZkxRk,ZAB8C1600013
168195,False,Boogie Wonderland,38,spotify:track:3vub8awVQgbBHzGIzPXdkZ,NLZ541601336
333809,False,Sweet Home Alabama - Original Mix,26,spotify:track:5aDDjcjnXdhhCtq0TTmuH8,CH3131512263
224520,False,Don't Dream It's Over - Extended Version,5,spotify:track:7tKIb1cmfXFMA7VHyvIelW,USUM71908269
161951,False,Tell Me Why,37,spotify:track:36C0Gw2RmYWy5aEpMPaQ0e,NLZ541901269
272826,False,The Safety Dance,22,spotify:track:48ZqGB0rb5v650fdwjGVQ2,ES71G1806779
360960,False,Lonely Heart - Original Mix,29,spotify:track:6JW91atRn8jzVvPAWXqaEk,GBEH41594449
202500,False,Total Eclipse of the Heart - Radio Mix,31,spotify:track:6w3kRx7GCP1WhtxICJO5nU,DEY371602139
185000,False,Sun Is Shining,45,spotify:track:48xPlyqrp76RSwJirihTHo,USUM72013315
161683,False,Beautiful Girls,34,spotify:track:1tHV6RsOZkrYk8v40AWaGf,DEN062002734
216000,False,Believe,34,spotify:track:2h52enO5BO7P2DVi1mhx0h,TCACN1621245
187106,False,Time After Time,35,spotify:track:6dXYYC7GQ0XK2iC5cz5N7y,DEUM71600130
260500,False,Forever Young,40,spotify:track:5dIhgx3ww0FMV2rwc19XE9,GBKPL1935621
292005,False,Another Day in Paradise - Highpass Remix,38,spotify:track:6uvY7olvy2BxBhtSW9Bxdh,ITAD81700014
212464,False,The Rhythm Of The Night - Juloboy Radio Edit,34,spotify:track:2DnUGAbt5wEGYoFyczmDq6,GBKQU1768570
250124,False,Upside Down,31,spotify:track:4dG2SXv1mX2aie4AK3eUhE,GBKQU1676419
216178,False,What Is Love - KTB Dub,38,spotify:track:3hbBKB1WZmFZX6bDdCaeoz,ITAD81500278
372459,False,Be My Lover - Liva K Remix,19,spotify:track:4XPnr88cHtolEbI8ok1Avb,GBENT1330361
217000,False,Tonight,15,spotify:track:4XXCQuqGDeqAvd5ZYOTaRX,FR10S1625615
368010,False,Stumblin' In,43,spotify:track:3M4iJRCGuqVBCVZ5OxshHj,GBKQU1762232
284285,False,Girls Just Wanna Have Fun,19,spotify:track:0yrqiYgaX53AmCnieDSyFe,ITZ832016059
331195,False,Could You Be Loved [Club Mix],37,spotify:track:1wu9kYSeWm0txCdISRcmHo,ITDR81600011
197150,False,Californication - Radio Mix,28,spotify:track:0Og35Gn7Y1Oz1cZjoigv4p,GBENT1330494
154576,False,Please Don't Go (feat. Kings),23,spotify:track:78MsJLmeDrbwvGWlEUPBOd,CH0011800575
224431,False,Thank You - Deep & Chic Remix,26,spotify:track:7mnrpWEOs8TtEsW2A0q2Ur,ITAD81700017
170625,False,"Flashdance, What a Feeling",31,spotify:track:0w62PUYitc8Pv08LZ06UNS,DEN061700236
172913,True,Push It! - Remix,13,spotify:track:5U7mrvznVI8MTTsB7R7KkK,DEN061600856
190023,False,Dancing Queen - Sondr Remix,33,spotify:track:744eg02EmdTJzUdOqzybii,GBUM71704884
248372,False,Self Control,0,spotify:track:072YohsF50fLM4jPBsJawO,QZFZ62077562
165970,False,Is It Really Love,34,spotify:track:7wo90naUfmLhNzVp1eCc8A,NLZ541800102
205826,False,Gimme! Gimme! Gimme! (A Man After Midnight) - Midnight Radio Edit,0,spotify:track:6WhXrzbblX1BnGvaTXAp87,FR90E0400040
321760,False,House of the Rising Sun (with The Forest Rangers) - Season 4 Finale Version,36,spotify:track:14yDSiIHuF9wpNatr671v8,USQX91101731
293080,False,It's a Man's Man's Man's World,34,spotify:track:4hab3fgJBmHFTCNvfIbO7W,USV110500313
222597,False,Rythm is a Dancer,41,spotify:track:5qiTX4gewO0vy5AAV2BrWU,ES19G1301661
186874,False,Moonlight Shadow,37,spotify:track:6BX787r5M59aRtAcywwzr6,DEHK91029112
215922,False,Breakfast At Tiffanys - Dan Winter Radio Mix,27,spotify:track:2JadNY32yYcbLQBl7N3dd1,ATTG11100030
211931,False,San Francisco (Darius & Finlay vs. Tom Borijn) - B-Case Remix Edit,21,spotify:track:2YV8C9kmE1qaM8DlFSXshm,ATTG11500057
212836,False,Jeanny 2011 - Empyre One Radio Edit,26,spotify:track:1Ojfqouiio5AlHXMojTW9s,DEHK91689217
300400,False,It's My Life 2014 - Bodybangers Remix,6,spotify:track:01DsX28S1INh0u5gGqd91X,DEE861301044
316065,True,The Bad Touch - Phillerz Remix,14,spotify:track:78YfWejfbWtJcAaixIh81p,DEHK91689198
196027,False,Forever Young - Single Edit,35,spotify:track:32qwjs86lQ5XKYhCnhxlBc,DET191506666
201735,False,The Ketchup Song (Asereje) - Edit,35,spotify:track:5E0DnZaFssI89buDotaYUs,DENJ71000082
245624,False,Sweet Caroline - Workout Remix,17,spotify:track:6NQF7MjoDZG2DluNlSzvfw,USCBK1716408
177533,False,Sweet Child O' Mine,32,spotify:track:6rrzv6g69ckf0VRNS1kkuR,NLZ542100479
192000,False,Don't You (Forget About Me),34,spotify:track:3lhzu3dYbfclYluBbmnB77,FR96X1961621
148533,False,"Whiskey, You're the Devil",29,spotify:track:0P5FfbpcyEFyobEz0JjBI8,uscgh0536985
183466,False,On the One Road,34,spotify:track:3axEGZqZ54eYrGIOnuYz0m,uscgj1073899
181449,False,Come In,29,spotify:track:7sh6OSr12B46LMMivpecZQ,CA6BE1700001
180123,False,Irish Pub Song,52,spotify:track:6zX3HwSuoQThrabeoHJvCs,IEAAO1300001
191013,False,Wellerman,42,spotify:track:6QC4BI79Fqn8x4pkU2Z2Ju,DEUM72100685
134222,False,Santiano - Jerome Remix,38,spotify:track:1bzI7s8su0op778WrGnWK1,DEUM72205438
188098,False,Summer Jam - Alle Farben Remix,37,spotify:track:47wRVMx9CoTxB0tkQcaTW7,DEN062003902
141546,False,Ring Ding (A Scotsman's Story),44,spotify:track:0HIJNbuKSYJZDMPGkEzW4y,GBUM72105931
198440,False,Auld Lang Syne,20,spotify:track:2kJGJ0obxiY7ehHhpAcXdX,GBUM72108308
139333,False,Told You So - Digital Farm Animals Remix,37,spotify:track:1kXEG2odF4cL4H8bFwyGrs,GBUM72102908
198545,False,YOU.,32,spotify:track:5C0OAWd6ZjKMS4enPW64D8,QZNWZ2043676
214493,False,Stupid Love,27,spotify:track:4prYYN4Kld4bHrwJYoRvlh,USWB11303253
217306,False,Trumpets,47,spotify:track:1QdpGjYp035BXJB7qPAzl9,USWB11303249
187389,False,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",55,spotify:track:7wD6iRghe6SnKHkvHqpnC5,USWB11800449
155769,False,Don't Cry For Me (with Jason Derulo),45,spotify:track:0FLwo3U1NrjocfK2FDisrX,GBUM72003172
204064,False,Mamacita (feat. Farruko),44,spotify:track:7iwhbx1YQcQ675DTj6AmAb,USWB11901510
208260,False,Let's Shut Up & Dance,44,spotify:track:05fVrhFBjfElZiDfHDRxhF,ZZOPM1900870
127694,True,Jiggle Jiggle (Jason Derulo x Duke & Jones x Louis Theroux x Amelia Dimz),35,spotify:track:332xSCN5xTnJYnuyobZmy7,GBARL2201619
212013,False,If I'm Lucky,46,spotify:track:6eUncuJutsFi9BGO1JaBHh,USWB11701514
182857,True,Get Ugly - Westfunk Remix,21,spotify:track:1Pbsm8TKDk2wuAmMiRndys,USWB11600001
200492,True,Get Ugly,32,spotify:track:5Q7TzTJTgpFnaybWvDA4jd,USWB11504036
259114,False,Koo Koo Fun (Tiwa Savage & DJ Maphorisa) - Extended,19,spotify:track:30eLBCWqRAVZFJbMkCCALL,USSM12209087
363499,False,Don't Go Yet - Major Lazer Dub,23,spotify:track:0cKTYKbf4ibkIHUVziUMcW,USSM12106931
270543,False,Savage - Major Lazer Remix,27,spotify:track:1XayIbrJnnOCork8ORKoMK,QMCE32000201
169997,False,Que Calor (with J Balvin & El Alfa),24,spotify:track:4OXgsAeaL6b7Ee3fFo5lDM,QMUY41800271
260728,False,Get Free - Chrome Sparks Remix,14,spotify:track:2hINIqIvhaJ11bvcnS5v3d,QMUY41900013
269146,False,Watch Out For This (Bumaye),25,spotify:track:2rBUX59TQu9tvfJxiE6amp,US38W1229208
205626,False,Lay Your Head On Me - Acoustic,20,spotify:track:4OOlNPwqgDFuwXHiOYHhLz,QMUY42000036
209989,False,Oh My Gawd - Riton Remix,14,spotify:track:0oO45eRR0vYbsx0jzQ6Je7,QMUY42000147
199168,False,Titans (feat. Sia & Labrinth),28,spotify:track:7xA0X5zyWfZduPZMzr7pEE,QMUY42100008
156817,False,C'est Cuit,39,spotify:track:0JDtFS9XpFWctjYt65qg7u,QMUY42100012
234853,False,Get No Better (feat. Mashonda),41,spotify:track:30KGtFjHhlT3JMX5s4IklU,USJAY0400064
218933,False,This Time I Know It's for Real,50,spotify:track:6ez4yXpLini3DSbaLR10qZ,USPR38900053
281480,True,Halle Berry (She's Fine) (feat. Superstarr),45,spotify:track:63XXvHR6FfiRDk5lKNNCMI,USJAY0900046
313400,True,EveryGirl In The World,52,spotify:track:1EjzkhMFJgl08Qkn2uDV1d,USCM50901240
233858,False,"Back to Life - from ""Bumblebee""",44,spotify:track:16geeCnXrbiomV1IZ8Kudc,USUM71818515
219186,True,"Baby, I'm Back",55,spotify:track:00da5UpHHr2CcmAedVX3Be,USUR10401102
327786,True,Hell Of A Life,59,spotify:track:3rCNmRonlHN1TXQLcG3dSk,USUM71027281
249026,False,Let's Get Married (feat. Run) - ReMarqable Remix,50,spotify:track:0mDSPvA2OAgIsSiGGGAesm,USSM10009558
166356,False,Let's Get It,33,spotify:track:3zZy4XyeHVki3ZxXIVJuvF,GBJX32257002
156102,False,The Brenda Song,40,spotify:track:1w1NDbJUo7JqDjvN0LdiXM,QZS7J2167953
202192,True,Doin' Time,75,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,GBUM71903894
194973,False,Telepath,54,spotify:track:3Z39gbqdaGL3WJXBG0gcuE,USUM72119694
169278,False,"Pepas, Memories",0,spotify:track:4LnPgNkjjaYzj7R7FDS3dV,AEA0D2214170
176587,False,Give It to Me - Twin & Vane Remix,34,spotify:track:6vKqPHrfOVJMsmuVNa4aqy,QZK6H2093324
177049,False,Camouflage (feat. Sjaak & Stepherd & Jozo & Lenji),33,spotify:track:5A1PxS4xHzGQEWmEHx0CaX,NLZ541900756
242929,False,My Humps - PARTY SHIRT Remix,36,spotify:track:41AwJ5xvxNdVqeSESI8xbk,USUM72118978
199779,False,Cataleya - Spirello Remix,45,spotify:track:2v8LjF0YySR122gITsJiEA,SE5RN1700201
194761,False,Beggin' (Frank Walker Remix),46,spotify:track:55mjmUq3NuL6rt9aCcl4ZG,SEVGT2100290
282055,False,Day n Nite,36,spotify:track:76CHI7w2lP5R0rzNkJuKa0,FR6V82417248
145462,True,No Idea - Crooked Colours Remix,31,spotify:track:4DJV7e7svJP3TYQ6RdaWSG,USAT22002284
216428,False,Left N Right,21,spotify:track:57TuM5uRyXhaOafsmMqgo6,QZK6Q2160920
148419,False,No Scrubs - Chico Rose Remix,18,spotify:track:0NzDa38hb45TKSJqb91PDk,PTVI12000304
141920,False,Sunglasses at Night - Radio Edit,35,spotify:track:1emn8uOfuaO6a8jXhUJnkj,GBSYA0900002
152545,True,From Paris to Berlin (feat. Branco & Jimilian),38,spotify:track:6bldUK7gjgeHbpxxoXd1xv,DKADG2200005
137800,False,Do It All Night,47,spotify:track:3DVpu1m1aFsaqLwGc7F574,DEHK92100181
189677,False,Show Me Love - Dubdogz Remix,45,spotify:track:5QH3sjtAIJmeUiVuwDOjui,NLBW52100031
165245,True,Cheque,33,spotify:track:1CE0qHhs1ptJg01dGROO2c,NL1ZN2001471
180967,False,Lose CTRL (feat. Sash Sings),38,spotify:track:1dK5t2UGFfEAY7vBDb75Gz,ZZOPM2003371
154687,False,GET GET DOWN,28,spotify:track:1lrfnDcU9fm3fEcp6uLtjF,DEVX52200145
143055,False,WOW (feat. ÁSDÍS),51,spotify:track:318quSv1UJeamoAkEDjAuY,DEUM72205955
136417,False,On Repeat,54,spotify:track:0HGpMpt4OrGUtdHq8dVuPN,NLQ8X1700144
223008,False,Baddest,45,spotify:track:2W2vodjw341bqlgTNPx8mb,ZZOPM2236782
172840,False,Higher,34,spotify:track:7gfFqigmPAHrHt6c84b5cm,QM6N22288401
262325,False,Amplify,24,spotify:track:3x9EZ9leJa3iwua1vfLU3b,AUMEV2279904
222068,False,Silverlined,40,spotify:track:2Cg6f0J6nIK46GvOZSkQ8n,GB2LD2210276
253500,False,Into The Night,32,spotify:track:60FYYWyVBHGWgVOEsQweuS,GBPWR2200070
213488,False,Bright Lights,23,spotify:track:1U7c5G11xl4PMwhxHdc5oV,CAUM82200390
162844,True,Little Things,28,spotify:track:0S3b1jhjbkaeg3QYmfObXz,GBSXS2200191
182068,False,Offender - Dimension & Grafix Remix,33,spotify:track:5aD7MhpbCHvshc49bx6kYA,UKFTL1600262
217692,False,Kokomo,66,spotify:track:5qHYXcVvc9xsFB2uH7GpMN,USNPD0713481
390906,False,Woman In Chains,59,spotify:track:1ydGjYPl6SkTBwy6yhRCJT,GBF088900129
170397,True,West Side,39,spotify:track:4Jq914z9JRamLh6PAqFB0Q,USKO11900205
266160,True,SPM Diaries,33,spotify:track:2SmHy0IrYoF27bvhgTEvke,USASN0600784
198034,False,Danza Kuduro,39,spotify:track:4JCzTV115Xt4tiYFxSsoFX,FR6V80378952
242230,False,Gangster's Paradise,35,spotify:track:5Xf7neTYRRSwJgnF2kQGaL,TCABM1358829
163000,False,Never Never (feat. Indiiana) - Giorgio Gee Remix,30,spotify:track:7ryiCCDMAaEWET7pgrG5gD,DEMA61900653
285061,False,Susanna,39,spotify:track:36WtQjrOw4vyYsErsyUvQO,NLA521504160
107348,False,UFO - Trap Edit,38,spotify:track:7bmNm68EEyvggTrJyjrTbJ,SE3OH1403737
248571,False,Bullseye,38,spotify:track:3mYP2JXlrv2iLyU8GIAszA,QMWZB1200511
198111,False,Sweet Sensation,39,spotify:track:6w1irq9ETctdDxmHxUxpGT,USAT21801048
396040,False,Ride on Time (Massive Mix),35,spotify:track:6cB0LQhxuDHf1rZPPxyDor,GBCMX0609022
230000,True,Hot Spot,30,spotify:track:27vsyn5d9HPSkeLleEnL1x,USRL19801116
201000,False,Too Good At Goodbyes,78,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,GBUM71704089
232234,False,How Will I Know,53,spotify:track:1I75ohulScHJpoMmE9Xbfl,GBUM71400953
194839,False,bad guy (with Justin Bieber),58,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,USUM71912813
179091,True,WOW,47,spotify:track:7Hl6ugkpaxbkseHzSnqlxB,USSM11901898
208520,False,Yummy,62,spotify:track:16wAOAZ2OkqoIDN7TpChjR,USUM71923046
201660,True,Without Me,75,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,USUM71813499
180120,False,Hope,57,spotify:track:4BiiOzZCrXEzHRLYcYFiD5,USQX91803485
189165,False,I Found You (with Calvin Harris),48,spotify:track:1kQhi22kyluRCnIPAXtxEZ,USUM71817583
185942,False,Stay (Don't Go Away) [feat. Raye],47,spotify:track:4YhN72dRYL2Z3MsaKyT7rS,GB28K1900029
161733,True,Joyride,28,spotify:track:5lBP49wdNHz8eMTIbi3bfb,QZJCG1900001
172723,False,Stay With Me,78,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,GBUM71308833
205686,False,Hold Me While You Wait,72,spotify:track:60iSKGrGazRzICtMjADNSM,DEUM71900680
191120,False,Let You Love Me,59,spotify:track:5Fla3zyOCcIRqrDoKLU0DP,GBAHS1800674
189608,False,Dazed & Confused,55,spotify:track:2pyjbGTpJCPjMYwCbdymiF,USRC11801774
160316,False,Love Me Land,38,spotify:track:1dKmaDRG1KvqwANvlhIyqx,USSM12004015
219933,False,Forever (feat. Post Malone & Clever),59,spotify:track:2ZlCGeK30BLRNSPC832pNZ,USUM72001323
202723,True,Undo (with Calum Scott & Shenseea),36,spotify:track:0LqRum57A3S9IaE64UDRzO,GBUM71900016
226002,False,Feel Me,53,spotify:track:4mt7C6wYeTUWDDk7xKym9w,USUM71924084
210200,False,Always Remember Us This Way,77,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,USUM71813195
189906,False,Feelings,60,spotify:track:6r3duEAfFTH83DuoywkG20,GBKPL1966988
220095,False,Too Good At Goodbyes - Acoustic,56,spotify:track:1JhuXhMiTBavuRXQTsGOdV,GBUM71704061
199160,False,This Is Real (ft. Ella Henderson),53,spotify:track:1pRShUtGOG6ZP5fsnw9G4h,GBUM71903212
157325,False,Easier – Remix (with Charlie Puth),45,spotify:track:5iTaLzgPI5jRMVAxITcZwT,USUG11902801
199300,True,"Bottled Up [Feat. Ty Dolla $ign, Marc E. Bassy]",39,spotify:track:3BTK7VhHfTiOAvurxQD0O9,GBKPL1820625
184026,False,Brave,42,spotify:track:0GRoERSBBky3YgdKW2w2Vc,USUM71906234
190416,False,Promises (with Sam Smith) - David Guetta Remix,44,spotify:track:3Lv3frZVXU7Q0JEFvLIzWW,GBARL1801440
206026,True,Cold Hearted,22,spotify:track:7em3tKnIY5N2g7uzBKgAry,DKQ271900105
154024,False,Sad Song (feat. TINI),42,spotify:track:2JoIjuzRplpYGvvLpSW2on,USUMV1900981
206186,True,Cross Me (feat. Chance the Rapper & PnB Rock),54,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,GBAHS1900715
169813,False,Checklist (with Calvin Harris) (feat. Wizkid),35,spotify:track:5xesHO6GLWTrjsKOjAXRmf,USRC11803546
209773,False,La Di Da,47,spotify:track:2YyvWje3cEYyqgYhNUIaBJ,USQX91803171
214013,False,Say Goodbye,15,spotify:track:38UckY5k2rJKa3jW4aGNSr,CAUM71800319
197893,False,Find You,47,spotify:track:77dwRzKegOkVtlHajKnDCb,USUM71709171
164333,False,Push It On Me,15,spotify:track:4AyvLHET4Zl794yQiQvxmp,ES5701900665
227433,False,Say,47,spotify:track:5VjTlCuX8C11QDunDwvyNh,USRC11801790
185400,False,Stay Awake,54,spotify:track:2smpiAZfaN0GFi15MqAq6E,AUUM71800260
198133,False,Love Me Again,45,spotify:track:4QbX1M5JblYzGTVwdZTgfb,GBUM71903526
188430,False,I Want You,27,spotify:track:6F93Rq40Q5n2gaorQoq98B,USRC11802414
213506,False,Painkiller,60,spotify:track:1YlulsUKDduOmC7WxvXYPW,USRC11900839
194853,False,This City,64,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,TCADL1840559
355333,False,Inside Out,41,spotify:track:2T1vICHeew9AOIT2RTOZFz,DEPT99500125
249360,False,Loverboy,48,spotify:track:1rG2EZw9GJuBPleLhS64sn,GBAHK9700115
173926,True,Freaky,45,spotify:track:7EAaSaj1OgZgMX5yZyFXFC,USUM71904089
136774,False,Superman,43,spotify:track:4gdp8cuXyhkr0bgtL9kCkZ,ITG412000134
206980,False,Allermooiste feestje,23,spotify:track:0nEgX4SV1X8NKEOQF1cHZU,NLPW81200017
206197,True,RÄKNA MINA DAGAR,44,spotify:track:39YxFKLZ1xbu1f9gQiwkFz,SE5751982093
213600,True,BILEN,31,spotify:track:3YnMfF24OOlMZxyMdWIhnI,SE5751982087
159252,True,HA HA HA,18,spotify:track:0Wz4RezlaTO1JCmcxD3vor,SE5751982086
192172,False,Vulnerable,45,spotify:track:11OwAR3GlBj9E35Cznf7Lj,USUM71923484
255188,True,We Go Up (feat. Fivio Foreign),34,spotify:track:6y62tTdkt3a1n0qNcUvzoT,USUM72204900
142991,False,Take Control,31,spotify:track:1v2X2JOZOIKkXwbkfkPtAA,DECE72101744
218964,True,Willst du,63,spotify:track:3FcqFCeCD6QRtRo6WGLCnC,DEQ121319219
174956,False,Live And Die (feat. Sophie Simmons),38,spotify:track:0QR4vZ9iuNjrkWYNLoVAnM,DEE862200712
292874,False,No Diggity - Fare Soldi Remix,33,spotify:track:1Baa15gp5x1qQ7y5NHrnFb,USUM71615577
252200,False,White Wedding - Pt. 1,65,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,USCH30100008
238800,False,I Can't Hold Back,39,spotify:track:5JygXNTEJcNqcRkfUoBAKT,USVR19600001
357626,False,All You Zombies,47,spotify:track:0jvrac0ac39rXsPgG2MSZ3,USSM10105639
193360,False,Heaven On My Mind (with Sigala),41,spotify:track:4ksheDQWyWfjG5ETO0aokW,GBUM71906426
227053,False,As If - Radio Version,33,spotify:track:6q5AAv5tGYScc7NF2kBoBi,USSM10011461
200000,False,photosynthese,54,spotify:track:7aaeOKbjLe1zah55isgqdC,QZRP52190408
213146,False,Ghetto Techno - Swimmingpool,33,spotify:track:46f2ZF4Hd4atVYiih0Iuak,DEN061200730
159857,False,Every Step,34,spotify:track:5hinUBfduuvEXInORzTQB3,NLF712104892
243280,True,NEW ORLEANS,44,spotify:track:5kkxyqYSQrnHpfsmkjKi81,USRC11803282
235161,False,San Francisco,38,spotify:track:3xq3EhulVamWqQD0TW7wok,QZFYY1953135
207613,False,Jungle - Remix,48,spotify:track:5wnfZ7VjDpZNyfJkqc9I1d,USUM71409261
186866,False,Tik Tok,29,spotify:track:6McfDFlajYaJJ6wNBPVddF,FR4E41107530
147070,False,"Let Me Move You - From the Netflix film ""Work It""",53,spotify:track:0roOLcll6SSTYZwsQFmXqP,USHR12040322
214706,False,Together,42,spotify:track:3heBlHAJa5ZMCxvI07OUEH,GBUM71502302
104930,True,Jazz Hands,47,spotify:track:1MVBehWZKhewSmucdZ5BpZ,QM4TX2101653
324373,True,Rosa Parks,60,spotify:track:0shK5iZQppbHPQYiy60xs9,USLF20000410
148000,True,Sugar Honey Iced Tea (S.H.I.T.),40,spotify:track:32mS3YkFXkUab2By9hjCRa,US23A1501495
122736,True,Tinkerbell,46,spotify:track:7lCc8FkTlPR4jytlkVzvV3,DEWS82100003
337933,False,Turn Me Loose,52,spotify:track:2Z81PDDYNMTxZKiU2XIuFx,CAC220000211
168000,False,Don't Stop Believin',51,spotify:track:19ZVTasRlHHd6vWfOEr8fU,DEWM92200321
195483,True,Congratulations - Don Diablo VIP Mix,31,spotify:track:04g1aQFzaegB7ovWaMMIzz,NL1ZN2000032
239680,False,Take It On the Run,63,spotify:track:5gys5nzVQIYhgHIfiOJYva,USSM11102620
238064,False,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,38,spotify:track:3ZFosXgzvmN6wXs9wTaIxh,GBARL2100864
217986,False,До Луны (feat. Roma Bestseller),21,spotify:track:01gNwr7sXhb5r6e8JztxYR,RUA591600553
160588,False,Интро,25,spotify:track:26O39fLMDjctJKGL6JO19z,RUB631600292
253352,False,Любимец твоих Дьяволов,35,spotify:track:63TrlEfYLzweNL5zS642rX,RUA591600582
201428,False,dream about..,29,spotify:track:1uUqzoWtk2AuW9BDk1wK9t,RUA582105347
199971,False,А я пел им о любви,22,spotify:track:3Ku7TDYPMptKfJ4sIvktmt,FR26V2045090
185454,False,Дикий аромат,20,spotify:track:4GGeLg0hjs0q1lZokgXRJp,QM4TX2070454
246880,False,Черный мерин,33,spotify:track:5hoSr1LSllwBGH53a2YIC1,FR96X1997047
246430,True,На районе,23,spotify:track:4f1ab3WXkkMCJ7fptHTiQi,RUA1D1931483
204400,False,Most Girls,61,spotify:track:10GJQkjRJcZhGTLagFOC62,USUM71703935
264000,True,Like A Bitch - Extended Mix,34,spotify:track:72RFLY7sigTDszBRAKg9Mf,GB7YL1608205
260825,True,Oh Yeah,42,spotify:track:2mSLhpYdxyeKUeiSwdtS6E,USDJ20110299
306893,True,A Bay Bay,38,spotify:track:6oaRryJqMWpEHt99ViMX0c,USJAY0700065
246697,False,Playground,0,spotify:track:4xSQreKbas8yDL3iM3Yt8Q,QZK6Q2114130
117121,False,F E M A L E,40,spotify:track:3IcuxADFiHnrxC5NZoMBIp,AUDCH1500007
178616,False,Do It Again,24,spotify:track:4aSWFEhNNtSPZx5ZbEeylr,QM24S2106032
230586,False,White Flag,54,spotify:track:2ph6BRhGcUzc2W9wIulG5k,QMEU31717078
244933,False,Pray (Empty Gun),32,spotify:track:7dD947TDPVuMUHo0WTfAPy,QM7G91600037
190671,False,Wild Horses,10,spotify:track:6sMxJkvZpEb0FWLu2I0oJZ,TCACI1571202
203694,False,L'Afrique,25,spotify:track:1st3qszjfJshU9N42CKcIA,NLF2C1700004
209586,True,Nuggets (feat. Bonzai),34,spotify:track:1UKd207NfxFvKpOiuguKhe,GBUM71700569
202434,False,Angele Ni Fie,31,spotify:track:0cj7s0kGaVmFPWP898eTbx,QM24S2005443
221280,True,Pass That Dutch,41,spotify:track:3OyeOtOPCRsVQob10OqHK2,USEE10609324
211332,False,Chimes,32,spotify:track:7qvlZ1AbeqxzRJNYapMcNn,GBBPW1400187
298997,False,Soweto Blues,41,spotify:track:6l5WDlZzjAXWEA47969TXI,QZFZ52071191
280573,False,Day 'n Nite - Club Mix,32,spotify:track:61Z9OQ2OL0mkvohJBzrfq0,BEUM70800696
230920,False,LITE SPOTS,46,spotify:track:3Fc7k96EGOGiJBMZUxbpq7,GBBKS1600025
266287,False,Sober,47,spotify:track:3C57ewlHARCVqeH3KiYkma,GBAHS1700529
243026,False,Roll (Burbank Funk) - KAYTRANADA Remix,38,spotify:track:2sVcw1xyQe44BGnEKLTzJB,USSM11804734
166844,False,Honey,31,spotify:track:1266TQhaeHSbF8ohGbNUIG,FR6V81699354
234300,True,Chalice,31,spotify:track:189NJ59FgEoGzBnyKZzreG,GBUM71806110
211146,True,"Spaceships + Rockets (with LION BABE, feat. Moe Moks, mOma+Guy)",32,spotify:track:21JnajgprNOK5kEYrjEXZg,USUM71811073
188773,True,ride the dragon,44,spotify:track:15TXFTdwGEEL4jH9erTRnK,USAT22200022
256000,True,Temporary Love (feat. SiR) - extended version; bonus,23,spotify:track:3zBUcAFeQJlDkTYYNamMOF,USWB12104566
